1,1,0,18,1,0.0625,3.92,71.66,1,7,3,0,2,0,3,2,6,10,14.2,23.8,52.3,35,92,1,0,0,1,2,0.125,0,24,2,0.0625,3.93,64.61,0,8,2,0,0,1,0,3,1,14,0,16.6,22.2,38,96,1,0,0,1,3,0,0,23,3,0.0625,3.92,66.79,2,1,0,3,1,1,3,2,1,18,12.5,20.8,25,42,85,1,1,0,0,4,0.25,0,26,4,0.0625,3.85,67.76,0,0,0,0,2,1,1,2,4,14,4.7,14.2,33.3,56,51,0,0,1,0,5,0,0,28,5,0.0625,3.86,65.84,0,0,0,0,0,0,0,0,3,10,0,0,23,53,68,0,0,1,0,6,0.5,0,28,6,0.0625,3.86,64.28,0,0,0,0,0,0,0,0,1,14,0,0,6.6,51,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.125,0,26,1,0.0625,3.85,66.64,1,0,0,0,0,0,0,0,1,14,0,0,6.6,52,63,1,0,1,0,2,0,0,30,2,0.0625,3.77,62.06,0,0,0,0,0,0,0,0,0,15,0,0,0,33,95,0,1,0,0,3,1,0,20,3,0.0625,3.86,69.57,8,8,4,2,0,1,5,2,2,12,23.8,33.3,42.8,39,98,0,0,0,1,4,0.5,0,28,4,0.0625,3.85,66.22,0,0,0,0,0,0,0,0,4,14,0,0,22.2,48,70,0,0,1,0,5,0,0,22,5,0.0625,3.92,66.96,9,5,0,1,1,1,2,1,5,18,7.6,11.5,30.7,39,88,0,1,0,0,6,0,0,30,6,0.0625,3.92,61.48,0,0,0,0,0,0,0,0,0,27,0,0,0,53,59,1,0,1,0,7,0.25,0,28,6,0.0625,3.79,65.65,0,0,0,0,1,0,0,1,5,18,0,4.1,25,49,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.125,0,24,1,0.0625,3.86,70.33,0,1,1,0,3,1,2,3,1,10,12.5,31.2,37.5,35,92,0,1,0,0,2,0,0,18,2,0.0625,3.85,68.7,8,11,7,2,0,0,2,7,3,12,8.3,37.5,50,38,89,0,0,0,1,3,0.5,0,23,3,0.0625,3.77,70.25,1,1,0,2,2,1,2,3,5,10,10,25,50,42,83,1,1,0,0,4,0,0,24,4,0.0625,3.92,69.7,2,0,0,1,4,2,3,4,4,13,12.5,29.1,45.8,35,96,0,0,1,0,5,0,0,25,5,0.0625,3.92,69.76,2,0,0,0,2,2,2,2,5,12,9.5,19,42.8,56,54,0,0,1,0,6,0.25,0,27,6,0.0625,3.93,68,1,0,0,0,1,0,0,1,2,15,0,5.5,16.6,50,70,0,0,1,0,7,1,0,18,6,0.0625,3.92,73.16,0,6,4,1,1,3,1,8,3,12,4.1,37.5,50,32,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.125,0,22,1,0.0625,3.92,70.47,1,0,0,0,4,1,2,3,4,12,9.5,23.8,42.8,33,93,1,0,1,0,2,0,0,23,2,0.0625,3.85,67.87,5,6,3,3,0,0,5,1,2,16,20.8,25,33.3,30,103,0,0,0,1,3,0.5,0,16,3,0.0625,3.92,72.08,4,8,5,1,1,0,1,6,5,12,4.1,29.1,50,48,72,1,1,0,0,4,0,0,25,4,0.0625,3.92,68.42,1,0,0,0,0,2,0,2,4,15,0,9.5,28.5,41,85,0,0,1,0,5,0.25,0,28,5,0.0625,3.93,68,0,0,0,0,1,0,1,0,0,8,11.1,11.1,11.1,45,81,0,0,1,0,6,0,0,26,6,0.0625,3.85,67.13,2,1,0,0,2,3,2,3,1,17,8.6,21.7,26,44,77,1,0,1,0,7,1,0,18,6,0.0625,3.92,71.22,0,6,4,0,1,2,4,3,4,7,22.2,38.8,61.1,32,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.125,0,23,1,0.03125,3.92,78.88,4,4,1,0,0,3,0,4,3,18,0,16,28,32,105,0,0,0,1,2,0.5,0,20,2,0.03125,3.93,84.12,2,0,0,0,2,1,2,1,6,15,8.3,12.5,37.5,45,80,0,0,1,0,3,0,0,24,3,0.03125,3.92,80,0,0,0,0,0,0,0,0,4,17,0,0,19,37,92,1,0,1,0,4,0,0,21,4,0.015625,3.92,83.3,1,0,0,0,2,1,2,1,7,14,8.3,12.5,41.6,33,91,1,0,1,0,5,0.25,0,21,5,0.03125,3.93,82.1,2,0,0,0,2,1,2,1,1,15,10.5,15.7,21,51,65,1,0,1,0,6,0,0,24,6,0.03125,3.92,77.04,2,3,0,0,0,0,0,0,2,19,0,0,9.5,33,92,1,0,0,1,7,1,0,17,6,0.03125,3.85,82.12,5,6,0,2,1,0,1,2,5,16,4.1,12.5,33.3,28,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,23,1,0.03125,3.92,80.8,4,2,1,1,0,1,0,3,1,17,0,14.2,19,34,95,0,1,0,0,2,0,0,23,2,0.03125,3.92,80.52,2,0,0,0,2,1,0,3,2,16,0,14.2,23.8,39,89,0,0,1,0,3,0.5,0,17,3,0.015625,3.92,81.54,1,9,3,1,1,0,1,4,2,17,4.1,20.8,29.1,27,109,1,0,0,1,4,0.125,0,18,4,0.015625,3.92,85.11,3,0,0,1,2,0,3,0,3,11,17.6,17.6,35.2,40,90,0,1,0,0,5,0,0,22,5,0.015625,3.92,79.54,4,0,0,0,1,0,1,0,1,22,4.1,4.1,8.3,42,81,0,0,1,0,6,0.25,0,21,6,0.015625,3.92,78,0,0,0,0,0,1,0,1,1,10,0,8.3,16.6,55,58,0,0,1,0,7,1,0,20,6,0.03125,3.92,84.33,1,0,0,1,2,2,2,3,4,12,9.5,23.8,42.8,43,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.125,0,20,1,0.015625,3.85,82.45,2,0,0,0,3,3,1,5,4,14,4.1,25,41.6,40,90,0,0,1,0,2,1,0,15,2,0.015625,3.92,84.71,1,14,3,0,1,0,2,2,6,11,9.5,19,47.6,35,95,1,0,0,1,3,0,0,20,3,0.03125,3.85,77.66,0,0,0,0,0,0,0,0,0,3,0,0,0,29,99,0,1,0,0,4,0,0,20,4,0.03125,3.92,81.06,6,3,2,1,0,2,0,5,1,10,0,31.2,37.5,38,90,0,0,0,1,5,0.5,0,20,5,0.03125,3.92,82.41,0,0,0,2,0,1,2,1,5,16,8.3,12.5,33.3,50,65,1,0,1,0,6,0,0,22,6,0.03125,3.92,76.9,0,0,0,0,0,0,0,0,0,21,0,0,0,37,95,0,1,0,0,7,0.25,0,20,6,0.03125,3.92,81.36,1,0,0,0,1,2,1,2,3,13,5.2,15.7,31.5,36,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.25,0,20,1,0.03125,3.92,83.61,1,0,0,0,3,1,2,2,1,13,11.1,22.2,27.7,46,78,0,1,0,0,2,0.125,0,16,2,0.015625,3.93,89.6,0,0,0,0,0,2,0,2,6,8,0,12.5,50,46,81,1,1,0,0,3,0.5,0,18,3,0.015625,3.85,91,2,0,0,0,2,0,2,0,0,3,40,40,40,38,89,1,0,1,0,4,1,0,13,4,0.03125,3.92,86.95,5,12,9,0,1,0,4,6,2,9,19,47.6,57.1,40,93,1,0,0,1,5,0,0,21,5,0.03125,3.92,85.77,0,0,0,0,1,0,1,0,1,7,11.1,11.1,22.2,33,96,0,0,1,0,6,0,0,18,6,0.03125,3.92,81.45,4,2,1,2,2,2,4,3,3,14,16.6,29.1,41.6,44,78,1,1,0,0,7,0,0,18,6,0.03125,3.92,84,1,2,0,1,0,0,0,1,1,1,0,33.3,66.6,27,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,14,1,0.015625,3.92,91.37,2,0,0,0,5,2,4,3,5,12,16.6,29.1,50,42,87,1,0,1,0,2,0,0,17,2,0.015625,3.85,86.95,0,0,0,2,2,2,4,2,4,11,19,28.5,47.6,45,83,2,0,1,0,3,0.5,0,18,3,0.03125,3.86,85.16,0,0,0,0,1,0,1,0,2,3,16.6,16.6,50,34,95,0,0,0,1,4,0,0,18,4,0.015625,3.92,84.83,2,0,0,0,4,0,3,1,5,15,12.5,16.6,37.5,47,72,0,0,1,0,5,0,0,16,5,0.03125,3.85,85.94,2,7,2,0,1,2,1,4,4,9,5.5,27.7,50,29,98,2,0,0,1,6,0.125,0,24,6,0.03125,3.86,82.14,0,0,0,0,2,1,1,2,3,15,4.7,14.2,28.5,48,70,1,0,1,0,7,0.25,0,16,6,0.015625,3.92,87.47,2,0,0,1,5,1,1,6,2,12,4.7,33.3,42.8,39,91,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.5,0,10,1,0.015625,3.92,89.14,1,10,6,2,0,0,7,1,4,9,33.3,38,57.1,37,93,0,0,0,1,2,0,0,17,2,0.03125,3.92,81.85,2,7,4,1,0,1,2,4,2,13,9.5,28.5,38,43,82,1,1,0,0,3,0,0,18,3,0.015625,3.92,84.14,3,0,0,0,2,2,2,2,5,12,9.5,19,42.8,55,57,1,0,1,0,4,0.125,0,19,4,0.015625,3.85,84,0,0,0,0,3,0,1,2,6,12,4.7,14.2,42.8,54,57,0,0,1,0,5,0,0,16,5,0.015625,3.92,86.52,10,2,0,4,1,0,4,1,4,12,19,23.8,42.8,43,85,1,1,0,0,6,0.25,0,17,6,0.03125,3.85,81,0,8,2,0,1,0,1,2,0,15,5.5,16.6,16.6,32,101,1,0,0,1,7,1,0,14,6,0.015625,3.92,92.73,0,0,0,0,6,2,4,4,2,5,26.6,53.3,66.6,39,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.25,0,20,1,0.0625,3.85,71.2,0,0,0,0,2,1,2,1,6,10,10.5,15.7,47.3,57,56,1,0,1,0,2,0.125,0,20,2,0.0625,3.92,72.52,8,1,1,0,2,2,1,4,5,11,4.7,23.8,47.6,39,89,0,0,1,0,3,1,1,15,3,0.0625,3.92,78.63,5,4,0,6,2,1,8,1,2,2,61.5,69.2,84.6,29,115,0,0,0,1,4,0,0,20,4,0.0625,3.93,72.71,1,0,0,1,5,3,1,8,1,11,4.7,42.8,47.6,41,89,1,1,0,0,5,0.5,0,20,5,0.0625,3.85,73.16,4,6,4,2,2,0,4,4,0,11,21,42.1,42.1,26,117,0,0,0,1,6,0,1,26,6,0.0625,3.79,66.95,3,0,0,0,2,1,0,3,3,15,0,14.2,28.5,45,85,0,0,1,0,7,0,0,21,6,0.0625,3.83,71.4,7,0,0,0,6,3,6,3,1,10,30,45,50,37,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.25,0,14,1,0.015625,3.92,90.9,0,0,0,0,5,1,2,4,6,9,9.5,28.5,57.1,31,97,0,0,1,0,2,0,1,7,2,0.03125,3.92,92.47,8,15,8,5,2,0,8,7,1,5,38,71.4,76.1,25,115,1,0,0,1,3,0.125,0,16,3,0.015625,3.85,85.95,8,5,1,6,4,0,9,2,3,10,37.5,45.8,58.3,45,77,1,1,0,0,4,1,0,12,4,0.015625,3.92,94.96,12,10,2,12,5,1,12,8,2,5,44.4,74,81.4,29,107,2,1,0,0,5,0.5,0,12,5,0.015625,3.92,95.09,0,0,0,0,10,2,9,3,4,5,42.8,57.1,76.1,34,98,2,1,0,0,6,0,0,11,6,0.015625,3.93,85.54,2,10,4,5,1,0,7,3,2,12,29.1,41.6,50,39,93,2,0,0,1,7,0,0,12,6,0.015625,3.92,91.66,0,7,3,2,6,1,8,4,2,7,38,57.1,66.6,35,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,10,1,0.125,3.77,53.42,4,12,5,5,2,1,7,6,6,7,26.9,50,73,40,102,1,1,0,0,2,0.5,0,14,2,0.125,3.77,51.9,0,12,6,1,1,1,6,3,2,11,27.2,40.9,50,20,118,0,1,0,0,3,0,0,17,3,0.125,3.71,48.79,8,2,1,0,1,1,2,1,5,16,8.3,12.5,33.3,23,118,0,1,0,0,4,0.125,0,19,4,0.125,3.77,48.04,1,0,0,0,0,2,0,2,4,18,0,8.3,25,39,102,1,1,0,0,5,0,0,20,5,0.125,3.77,45.22,0,1,0,0,0,0,0,0,0,18,0,0,0,36,118,0,1,0,0,6,0.25,0,20,6,0.125,3.71,45,2,0,0,0,0,0,0,0,0,28,0,0,0,39,102,0,1,0,0,7,0,0,20,6,0.125,3.79,44.15,0,0,0,0,0,0,0,0,0,13,0,0,0,40,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.5,0,18,1,0.03125,3.92,86.09,0,0,0,0,1,2,1,2,6,12,4.7,14.2,42.8,49,68,1,0,1,0,2,0,0,19,2,0.03125,3.86,85.66,3,0,0,0,5,3,4,4,3,7,22.2,44.4,61.1,48,70,1,0,1,0,3,1,0,19,3,0.03125,3.92,83.88,0,1,0,2,1,1,2,2,4,10,11.1,22.2,44.4,45,93,0,0,1,0,4,0.25,0,21,4,0.03125,3.92,81.08,4,1,0,0,2,2,2,2,4,17,8,16,32,36,94,0,1,0,0,5,0,0,22,5,0.03125,3.92,80,2,0,0,0,1,2,0,3,1,17,0,14.2,19,37,89,0,0,1,0,6,0.125,0,25,6,0.03125,3.92,79.55,0,0,0,0,0,1,0,1,3,14,0,5.5,22.2,42,85,0,0,1,0,7,0,0,23,6,0.03125,3.92,77.61,0,0,0,0,0,0,0,0,0,18,0,0,0,49,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
